Row ID,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
9209,Second Class,SC-20230,Corporate,Seattle,Washington,98105,West,Office Supplies,Storage,16.06,1,0,4.1756
9982,First Class,TB-21055,Consumer,Fairfield,Ohio,45014,East,Office Supplies,Labels,16.52,5,0.2,5.369
5090,First Class,HM-14860,Corporate,Loveland,Colorado,80538,West,Office Supplies,Paper,7.968,2,0.2,2.8884
5091,First Class,HM-14860,Corporate,Loveland,Colorado,80538,West,Office Supplies,Envelopes,8.784,1,0.2,3.1842
5243,Standard Class,HM-14860,Corporate,Carrollton,Texas,75007,Central,Office Supplies,Binders,3.318,3,0.8,-5.6406
1443,First Class,PW-19030,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,13.76,2,0,6.3296
6081,First Class,NZ-18565,Home Office,Houston,Texas,77070,Central,Office Supplies,Storage,151.056,9,0.2,7.5528
6641,Standard Class,PO-18865,Consumer,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,125.88,6,0,60.4224
6642,Standard Class,PO-18865,Consumer,Indianapolis,Indiana,46203,Central,Technology,Accessories,79.78,2,0,29.5186
6643,Standard Class,PO-18865,Consumer,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,133.2,9,0,66.6
1933,Second Class,SV-20365,Consumer,Lafayette,Louisiana,70506,South,Furniture,Bookcases,145.74,3,0,23.3184
1934,Second Class,SV-20365,Consumer,Lafayette,Louisiana,70506,South,Furniture,Furnishings,15.4,5,0,7.392
5530,Standard Class,TB-21355,Corporate,Cedar Hill,Texas,75104,Central,Office Supplies,Paper,115.296,3,0.2,40.3536
6399,Standard Class,GM-14455,Home Office,Concord,New Hampshire,3301,East,Technology,Phones,824.95,5,0,247.485
6400,Standard Class,GM-14455,Home Office,Concord,New Hampshire,3301,East,Office Supplies,Labels,24.64,8,0,11.8272
6401,Standard Class,GM-14455,Home Office,Concord,New Hampshire,3301,East,Office Supplies,Art,227.88,6,0,68.364
7403,Standard Class,SH-20395,Consumer,New York City,New York,10011,East,Office Supplies,Supplies,70.12,4,0,21.036
2746,Second Class,FM-14380,Consumer,Jacksonville,North Carolina,28540,South,Technology,Accessories,79.992,1,0.2,21.9978
3574,Standard Class,JW-15955,Consumer,Long Beach,New York,11561,East,Office Supplies,Art,11.68,2,0,5.4896
3575,Standard Class,JW-15955,Consumer,Long Beach,New York,11561,East,Office Supplies,Art,104.8,10,0,26.2
4105,Standard Class,JK-15370,Consumer,San Diego,California,92105,West,Technology,Phones,159.96,5,0.2,17.9955
4106,Standard Class,JK-15370,Consumer,San Diego,California,92105,West,Office Supplies,Binders,13.76,2,0.2,4.644
4262,Standard Class,CC-12475,Consumer,Moorhead,Minnesota,56560,Central,Technology,Accessories,63.96,4,0,19.8276
4458,Standard Class,MC-17575,Consumer,San Jose,California,95123,West,Office Supplies,Paper,244.55,5,0,114.9385
7652,First Class,CK-12205,Consumer,Dallas,Texas,75081,Central,Technology,Accessories,119.448,3,0.2,-13.4379
7653,First Class,CK-12205,Consumer,Dallas,Texas,75081,Central,Office Supplies,Storage,118.16,2,0.2,-25.109
9180,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Technology,Phones,707.88,3,0.2,44.2425
9181,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Office Supplies,Binders,11.952,3,0.2,4.1832
9182,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Office Supplies,Binders,31.128,3,0.2,11.673
9183,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Technology,Accessories,55.76,4,0,7.8064
9184,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Office Supplies,Paper,24.56,2,0,11.5432
9185,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Furniture,Furnishings,51.75,1,0,15.525
9186,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Furniture,Chairs,207.184,1,0.2,25.898
9187,Standard Class,JL-15505,Consumer,Westminster,California,92683,West,Office Supplies,Appliances,1473.1,5,0,412.468
2188,Standard Class,IL-15100,Consumer,Columbus,Indiana,47201,Central,Office Supplies,Envelopes,70.08,6,0,35.04
2189,Standard Class,IL-15100,Consumer,Columbus,Indiana,47201,Central,Furniture,Furnishings,121.3,2,0,25.473
2190,Standard Class,IL-15100,Consumer,Columbus,Indiana,47201,Central,Technology,Phones,1454.49,9,0,378.1674
6728,Second Class,SC-20695,Corporate,Richmond,Indiana,47374,Central,Office Supplies,Paper,177.2,5,0,83.284
4026,First Class,SF-20965,Corporate,Bedford,Texas,76021,Central,Office Supplies,Paper,29.664,4,0.2,10.0116
4027,First Class,SF-20965,Corporate,Bedford,Texas,76021,Central,Office Supplies,Art,9.184,7,0.2,2.87
4028,First Class,SF-20965,Corporate,Bedford,Texas,76021,Central,Technology,Phones,153.584,2,0.2,13.4386
4029,First Class,SF-20965,Corporate,Bedford,Texas,76021,Central,Office Supplies,Binders,12.864,8,0.8,-22.512
6693,Second Class,DR-12940,Home Office,Lake Charles,Louisiana,70601,South,Office Supplies,Binders,477.51,11,0,219.6546
9385,Standard Class,SJ-20125,Home Office,New York City,New York,10009,East,Office Supplies,Paper,25.92,4,0,12.4416
2863,Standard Class,RH-19495,Consumer,Orlando,Florida,32839,South,Office Supplies,Paper,20.736,4,0.2,7.2576
5762,First Class,JM-16195,Consumer,Lake Forest,California,92630,West,Office Supplies,Appliances,542.94,3,0,152.0232
5763,First Class,JM-16195,Consumer,Lake Forest,California,92630,West,Furniture,Furnishings,54.92,4,0,19.7712
7765,Same Day,BB-11545,Corporate,Columbia,Maryland,21044,East,Office Supplies,Art,17.52,3,0,5.256
7766,Same Day,BB-11545,Corporate,Columbia,Maryland,21044,East,Furniture,Chairs,1779.9,5,0,373.779
7767,Same Day,BB-11545,Corporate,Columbia,Maryland,21044,East,Office Supplies,Art,219.9,5,0,59.373
8254,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Technology,Copiers,299.99,1,0,89.997
8255,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Office Supplies,Paper,192.16,4,0,92.2368
8256,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Technology,Phones,242.624,8,0.2,27.2952
8257,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Office Supplies,Storage,46.74,3,0,11.685
8258,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Technology,Accessories,174.95,5,0,12.2465
8259,Standard Class,DK-12895,Consumer,Seattle,Washington,98103,West,Office Supplies,Binders,100.704,6,0.2,37.764
2864,Same Day,JK-15370,Consumer,San Francisco,California,94122,West,Office Supplies,Storage,31.44,3,0,8.4888
2865,Same Day,JK-15370,Consumer,San Francisco,California,94122,West,Office Supplies,Appliances,83.79,7,0,22.6233
2866,Same Day,JK-15370,Consumer,San Francisco,California,94122,West,Office Supplies,Art,59.52,3,0,15.4752
2867,Same Day,JK-15370,Consumer,San Francisco,California,94122,West,Office Supplies,Supplies,31.92,4,0,9.2568
6071,Standard Class,KD-16495,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,17.544,3,0.2,5.9211
7376,Standard Class,MK-17905,Corporate,San Diego,California,92037,West,Office Supplies,Binders,36.024,3,0.2,11.7078
7898,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Appliances,272.048,7,0.2,30.6054
7899,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Binders,1614.582,6,0.7,-1237.8462
7900,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,24.32,5,0.2,9.12
7901,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Technology,Accessories,1.584,2,0.2,0.4752
7902,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Furniture,Furnishings,31.984,1,0.2,0
7903,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,14.76,5,0.2,4.797
7904,Standard Class,DC-12850,Consumer,Memphis,Tennessee,38109,South,Furniture,Chairs,423.648,2,0.2,47.6604
2398,Second Class,NP-18700,Consumer,San Francisco,California,94109,West,Office Supplies,Labels,5.76,2,0,2.8224
2399,Second Class,NP-18700,Consumer,San Francisco,California,94109,West,Office Supplies,Art,16.68,6,0,4.3368
4491,Standard Class,JM-15250,Consumer,Los Angeles,California,90032,West,Furniture,Tables,418.296,3,0.2,5.2287
2460,Standard Class,JG-15160,Consumer,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,97.84,2,0,25.4384
2535,Second Class,DL-13495,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,1801.632,6,0.2,-337.806
5295,Standard Class,BO-11350,Corporate,Roseville,Minnesota,55113,Central,Office Supplies,Labels,50.4,8,0,23.184
7267,Same Day,SJ-20215,Consumer,Columbia,Tennessee,38401,South,Office Supplies,Binders,13.428,3,0.7,-11.19
7268,Same Day,SJ-20215,Consumer,Columbia,Tennessee,38401,South,Office Supplies,Storage,67.136,4,0.2,-0.8392
1920,First Class,EH-13765,Corporate,Watertown,New York,13601,East,Office Supplies,Binders,895.92,5,0.2,302.373
1921,First Class,EH-13765,Corporate,Watertown,New York,13601,East,Furniture,Chairs,462.564,2,0.1,97.6524
6413,Standard Class,AH-10120,Home Office,Louisville,Kentucky,40214,South,Office Supplies,Binders,102.93,3,0,48.3771
6414,Standard Class,AH-10120,Home Office,Louisville,Kentucky,40214,South,Technology,Accessories,98.16,6,0,9.816
7185,Standard Class,ED-13885,Home Office,Houston,Texas,77095,Central,Office Supplies,Supplies,5.552,2,0.2,-1.041
7186,Standard Class,ED-13885,Home Office,Houston,Texas,77095,Central,Office Supplies,Art,8.016,3,0.2,1.002
7187,Standard Class,ED-13885,Home Office,Houston,Texas,77095,Central,Furniture,Chairs,74.592,4,0.3,-2.1312
7188,Standard Class,ED-13885,Home Office,Houston,Texas,77095,Central,Furniture,Furnishings,16.784,2,0.6,-22.2388
7189,Standard Class,ED-13885,Home Office,Houston,Texas,77095,Central,Office Supplies,Appliances,38.864,4,0.8,-99.1032
7244,Second Class,TP-21415,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,4416.174,9,0.3,-630.882
7934,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Envelopes,23.36,2,0,11.68
7935,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Technology,Phones,71.976,3,0.2,8.997
7936,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Paper,8.56,2,0,3.852
7937,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Binders,13.92,3,0.2,4.872
7938,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Appliances,2518.29,9,0,654.7554
7939,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Storage,540.57,3,0,140.5482
7940,Standard Class,RW-19540,Corporate,Brentwood,California,94513,West,Office Supplies,Binders,221.056,8,0.2,77.3696
617,Second Class,NG-18355,Corporate,New York City,New York,10011,East,Furniture,Furnishings,40.48,2,0,15.7872
618,Second Class,NG-18355,Corporate,New York City,New York,10011,East,Furniture,Furnishings,9.94,2,0,3.0814
619,Second Class,NG-18355,Corporate,New York City,New York,10011,East,Office Supplies,Binders,107.424,9,0.2,33.57
620,Second Class,NG-18355,Corporate,New York City,New York,10011,East,Technology,Phones,37.91,1,0,10.9939
621,Second Class,NG-18355,Corporate,New York City,New York,10011,East,Furniture,Furnishings,88.02,3,0,27.2862
1513,Standard Class,RA-19915,Consumer,Dallas,Texas,75220,Central,Office Supplies,Storage,200.064,3,0.2,12.504
1514,Standard Class,RA-19915,Consumer,Dallas,Texas,75220,Central,Office Supplies,Binders,21.38,5,0.8,-33.139
1515,Standard Class,RA-19915,Consumer,Dallas,Texas,75220,Central,Office Supplies,Binders,6.744,4,0.8,-11.4648
4277,Standard Class,NF-18595,Home Office,Seattle,Washington,98105,West,Office Supplies,Storage,323.1,2,0,61.389
5612,Standard Class,HW-14935,Corporate,Seattle,Washington,98105,West,Technology,Accessories,843.9,2,0,371.316
5613,Standard Class,HW-14935,Corporate,Seattle,Washington,98105,West,Technology,Accessories,1496.16,9,0,224.424
6210,Standard Class,YS-21880,Corporate,Seattle,Washington,98103,West,Office Supplies,Binders,2793.528,9,0.2,942.8157
6211,Standard Class,YS-21880,Corporate,Seattle,Washington,98103,West,Office Supplies,Storage,1000.02,7,0,290.0058
6212,Standard Class,YS-21880,Corporate,Seattle,Washington,98103,West,Furniture,Furnishings,65.94,3,0,22.4196
6712,Second Class,PJ-19015,Consumer,Columbus,Ohio,43229,East,Office Supplies,Art,9.912,3,0.2,1.239
6898,Standard Class,CK-12205,Consumer,Lakewood,Ohio,44107,East,Office Supplies,Binders,10.782,3,0.7,-7.9068
8607,Standard Class,CM-12160,Consumer,New Bedford,Massachusetts,2740,East,Technology,Accessories,23.18,2,0,7.6494
4415,Standard Class,JB-15400,Corporate,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,387.99,1,0,182.3553
4921,Standard Class,SC-20575,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032
6425,Standard Class,DO-13645,Consumer,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,19.44,3,0,9.3312
8806,Standard Class,DO-13435,Consumer,Salt Lake City,Utah,84106,West,Office Supplies,Binders,102.72,3,0.2,37.236
2025,Second Class,GM-14500,Consumer,Fresno,California,93727,West,Office Supplies,Binders,239.12,5,0.2,77.714
2855,Same Day,EM-13810,Corporate,Franklin,Massachusetts,2038,East,Office Supplies,Storage,40.29,3,0,10.4754
5965,Standard Class,LR-17035,Corporate,San Francisco,California,94109,West,Office Supplies,Supplies,17.22,3,0,5.166
5966,Standard Class,LR-17035,Corporate,San Francisco,California,94109,West,Office Supplies,Storage,226.56,6,0,63.4368
5967,Standard Class,LR-17035,Corporate,San Francisco,California,94109,West,Technology,Phones,107.88,3,0.2,10.788
7743,Standard Class,KT-16480,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,25.92,4,0,12.4416
8860,Standard Class,TT-21460,Home Office,Charlotte,North Carolina,28205,South,Technology,Phones,35.96,1,0.2,3.596
425,Second Class,NF-18385,Consumer,Jackson,Mississippi,39212,South,Furniture,Chairs,866.4,4,0,225.264
827,Standard Class,GT-14710,Consumer,Lakeville,Minnesota,55044,Central,Office Supplies,Fasteners,35,7,0,16.8
828,Standard Class,GT-14710,Consumer,Lakeville,Minnesota,55044,Central,Office Supplies,Supplies,37.24,4,0,10.7996
829,Standard Class,GT-14710,Consumer,Lakeville,Minnesota,55044,Central,Office Supplies,Envelopes,15.28,2,0,7.4872
3335,First Class,PR-18880,Consumer,Oakland,California,94601,West,Office Supplies,Art,17.12,4,0,4.9648
3336,First Class,PR-18880,Consumer,Oakland,California,94601,West,Technology,Phones,431.968,4,0.2,37.7972
3337,First Class,PR-18880,Consumer,Oakland,California,94601,West,Furniture,Furnishings,129.92,4,0,10.3936
3338,First Class,PR-18880,Consumer,Oakland,California,94601,West,Furniture,Tables,568.728,3,0.2,28.4364
3339,First Class,PR-18880,Consumer,Oakland,California,94601,West,Office Supplies,Binders,117.144,9,0.2,42.4647
3340,First Class,PR-18880,Consumer,Oakland,California,94601,West,Office Supplies,Appliances,203.52,3,0,54.9504
3341,First Class,PR-18880,Consumer,Oakland,California,94601,West,Office Supplies,Labels,51.75,5,0,24.84
3604,Standard Class,TH-21550,Home Office,Columbia,Maryland,21044,East,Office Supplies,Paper,277.4,5,0,133.152
3605,Standard Class,TH-21550,Home Office,Columbia,Maryland,21044,East,Furniture,Furnishings,25.16,2,0,8.5544
3606,Standard Class,TH-21550,Home Office,Columbia,Maryland,21044,East,Furniture,Furnishings,91.92,4,0,31.2528
6416,Same Day,DL-13495,Corporate,Chandler,Arizona,85224,West,Office Supplies,Paper,83.88,1,0.2,29.358
8040,Second Class,CM-11815,Corporate,Seattle,Washington,98115,West,Furniture,Chairs,388.704,6,0.2,38.8704
8041,Second Class,CM-11815,Corporate,Seattle,Washington,98115,West,Office Supplies,Storage,572.58,6,0,34.3548
8042,Second Class,CM-11815,Corporate,Seattle,Washington,98115,West,Technology,Accessories,33.18,2,0,11.613
9270,Standard Class,PK-19075,Consumer,New York City,New York,10035,East,Office Supplies,Binders,32.088,7,0.2,11.2308
9271,Standard Class,PK-19075,Consumer,New York City,New York,10035,East,Office Supplies,Binders,4305.552,6,0.2,1453.1238
9901,Standard Class,SC-20845,Consumer,Louisville,Colorado,80027,West,Office Supplies,Storage,237.096,3,0.2,20.7459
9902,Standard Class,SC-20845,Consumer,Louisville,Colorado,80027,West,Furniture,Furnishings,22.752,3,0.2,7.11
9903,Standard Class,SC-20845,Consumer,Louisville,Colorado,80027,West,Office Supplies,Paper,6.672,1,0.2,2.085
5235,First Class,TM-21490,Consumer,San Francisco,California,94110,West,Furniture,Tables,210.008,1,0.2,2.6251
6105,First Class,Dp-13240,Home Office,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,314.532,2,0.4,-83.8752
4298,Second Class,PO-18850,Consumer,Tallahassee,Florida,32303,South,Technology,Phones,4367.896,13,0.2,327.5922
4299,Second Class,PO-18850,Consumer,Tallahassee,Florida,32303,South,Office Supplies,Paper,49.568,2,0.2,15.49
4300,Second Class,PO-18850,Consumer,Tallahassee,Florida,32303,South,Office Supplies,Appliances,161.376,6,0.2,12.1032
4301,Second Class,PO-18850,Consumer,Tallahassee,Florida,32303,South,Furniture,Furnishings,2.784,2,0.2,0.4176
4302,Second Class,PO-18850,Consumer,Tallahassee,Florida,32303,South,Office Supplies,Paper,8.72,5,0.2,2.943
5403,Standard Class,AH-10195,Corporate,New York City,New York,10024,East,Office Supplies,Binders,24.672,4,0.2,7.71
5404,Standard Class,AH-10195,Corporate,New York City,New York,10024,East,Office Supplies,Binders,3.744,1,0.2,1.3104
6025,Second Class,DM-13015,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Appliances,646.272,8,0.2,64.6272
6026,Second Class,DM-13015,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Paper,10.368,2,0.2,3.7584
875,Standard Class,GA-14725,Consumer,Charlotte,North Carolina,28205,South,Office Supplies,Paper,192.16,5,0.2,67.256
1483,Second Class,DW-13540,Consumer,Jackson,Tennessee,38301,South,Office Supplies,Art,9.728,2,0.2,1.7024
1484,Second Class,DW-13540,Consumer,Jackson,Tennessee,38301,South,Office Supplies,Paper,3.424,1,0.2,1.07
7914,First Class,JE-15715,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Storage,25.696,2,0.2,1.9272
8635,Standard Class,SV-20365,Consumer,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,130.98,2,0.5,-89.0664
2717,Standard Class,SC-20680,Home Office,Columbus,Georgia,31907,South,Technology,Accessories,71.98,2,0,15.1158
8129,Standard Class,DP-13000,Consumer,Chicago,Illinois,60610,Central,Furniture,Furnishings,64.96,5,0.6,-43.848
9585,First Class,HJ-14875,Home Office,Detroit,Michigan,48234,Central,Office Supplies,Storage,53.72,4,0,13.9672
378,Standard Class,AR-10405,Corporate,Franklin,Massachusetts,2038,East,Furniture,Tables,1488.424,7,0.3,-297.6848
1796,First Class,MR-17545,Home Office,New York City,New York,10024,East,Office Supplies,Storage,63.84,8,0,16.5984
1797,First Class,MR-17545,Home Office,New York City,New York,10024,East,Technology,Phones,347.97,3,0,100.9113
1798,First Class,MR-17545,Home Office,New York City,New York,10024,East,Office Supplies,Binders,37.008,6,0.2,11.565
2918,First Class,SE-20110,Consumer,Dallas,Texas,75220,Central,Office Supplies,Art,5.952,1,0.2,0.372
3382,First Class,SP-20620,Corporate,Tampa,Florida,33614,South,Office Supplies,Envelopes,2.896,1,0.2,0.9774
3748,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Furniture,Furnishings,198.46,2,0,99.23
3749,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Office Supplies,Appliances,321.92,4,0,96.576
3750,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Technology,Copiers,879.984,2,0.2,329.994
3751,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Office Supplies,Supplies,28.4,5,0,8.236
3752,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Furniture,Chairs,230.28,3,0.2,23.028
3753,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Office Supplies,Paper,116.28,3,0,56.9772
3754,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Office Supplies,Binders,841.568,2,0.2,294.5488
3755,Second Class,DR-12880,Corporate,Inglewood,California,90301,West,Office Supplies,Storage,354.9,5,0,17.745
4340,Standard Class,DK-12895,Consumer,Franklin,Tennessee,37064,South,Office Supplies,Paper,5.184,1,0.2,1.8144
8576,Second Class,ST-20530,Consumer,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,14.336,4,0.2,0.896
8935,Same Day,BP-11185,Corporate,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,12.672,3,0.2,3.96
8936,Same Day,BP-11185,Corporate,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,1119.888,14,0.2,209.979
9386,Standard Class,SF-20200,Consumer,Mesa,Arizona,85204,West,Furniture,Furnishings,120.576,8,0.2,33.1584
2483,Standard Class,KN-16705,Home Office,Seattle,Washington,98105,West,Technology,Phones,35.168,4,0.2,11.4296
2484,Standard Class,KN-16705,Home Office,Seattle,Washington,98105,West,Furniture,Tables,1137.75,5,0,250.305
2485,Standard Class,KN-16705,Home Office,Seattle,Washington,98105,West,Office Supplies,Binders,99.68,5,0.2,32.396
2486,Standard Class,KN-16705,Home Office,Seattle,Washington,98105,West,Office Supplies,Art,5.56,2,0,1.4456
3923,Standard Class,SC-20305,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Paper,25.344,6,0.2,7.92
3924,Standard Class,SC-20305,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Paper,26.72,5,0.2,9.352
4598,Standard Class,MG-17650,Home Office,Milwaukee,Wisconsin,53209,Central,Office Supplies,Supplies,21.81,3,0,5.8887
4599,Standard Class,MG-17650,Home Office,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,91.6,5,0,26.564
1942,First Class,CP-12085,Corporate,Quincy,Illinois,62301,Central,Office Supplies,Labels,47.36,4,0.2,17.76
1943,First Class,CP-12085,Corporate,Quincy,Illinois,62301,Central,Office Supplies,Storage,27.44,2,0.2,2.401
1944,First Class,CP-12085,Corporate,Quincy,Illinois,62301,Central,Office Supplies,Binders,3.24,9,0.8,-5.184
4238,Second Class,MD-17860,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,9.408,7,0.2,0.7056
8116,Standard Class,RW-19540,Corporate,Los Angeles,California,90049,West,Furniture,Furnishings,148.02,3,0,41.4456
1532,Standard Class,JF-15490,Consumer,Tempe,Arizona,85281,West,Office Supplies,Storage,10.744,1,0.2,0.8058
1533,Standard Class,JF-15490,Consumer,Tempe,Arizona,85281,West,Office Supplies,Fasteners,8.376,3,0.2,2.7222
2842,Second Class,RL-19615,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,229.544,7,0.2,83.2097
3655,Standard Class,AJ-10945,Consumer,Lawrence,Indiana,46226,Central,Office Supplies,Appliances,638.73,9,0,166.0698
4990,Standard Class,AW-10930,Home Office,San Francisco,California,94110,West,Office Supplies,Binders,6.672,3,0.2,2.1684
4991,Standard Class,AW-10930,Home Office,San Francisco,California,94110,West,Technology,Phones,689.408,4,0.2,77.5584
5610,Standard Class,BG-11035,Consumer,Monroe,Louisiana,71203,South,Technology,Accessories,659.9,2,0,217.767
6406,Second Class,BW-11110,Corporate,Spokane,Washington,99207,West,Furniture,Chairs,569.568,2,0.2,7.1196
6407,Second Class,BW-11110,Corporate,Spokane,Washington,99207,West,Office Supplies,Storage,149.73,7,0,43.4217
7064,Standard Class,MG-17890,Home Office,Salem,Oregon,97301,West,Office Supplies,Supplies,6.208,2,0.2,0.6984
9664,Standard Class,MS-17770,Consumer,San Francisco,California,94109,West,Office Supplies,Storage,193.95,3,0,9.6975
3231,Second Class,BN-11515,Consumer,New York City,New York,10009,East,Furniture,Furnishings,114.9,5,0,39.066
4332,Standard Class,SS-20875,Consumer,Redmond,Washington,98052,West,Technology,Accessories,19.99,1,0,6.7966
4333,Standard Class,SS-20875,Consumer,Redmond,Washington,98052,West,Office Supplies,Binders,22.92,5,0.2,8.022
4723,Standard Class,CK-12325,Home Office,Seattle,Washington,98103,West,Office Supplies,Art,7.58,1,0,2.9562
5220,Same Day,CA-12775,Consumer,Detroit,Michigan,48205,Central,Furniture,Chairs,498.26,7,0,134.5302
9031,Same Day,RW-19540,Corporate,Seattle,Washington,98103,West,Office Supplies,Appliances,314.6,4,0,103.818
9032,Same Day,RW-19540,Corporate,Seattle,Washington,98103,West,Furniture,Tables,283.56,4,0,45.3696
702,Standard Class,Dl-13600,Corporate,Cleveland,Ohio,44105,East,Furniture,Furnishings,15.072,3,0.2,4.1448
910,Standard Class,BE-11335,Home Office,Jackson,Michigan,49201,Central,Technology,Phones,1199.8,4,0,323.946
911,Standard Class,BE-11335,Home Office,Jackson,Michigan,49201,Central,Technology,Accessories,1928.78,7,0,829.3754
912,Standard Class,BE-11335,Home Office,Jackson,Michigan,49201,Central,Office Supplies,Storage,352.38,2,0,81.0474
933,Standard Class,RK-19300,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,12.192,3,0.2,4.1148
1266,Standard Class,PF-19225,Consumer,San Francisco,California,94122,West,Office Supplies,Art,6.57,3,0,1.7739
1947,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Art,23.1,2,0,6.468
1948,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Furniture,Furnishings,11.54,2,0,3.462
1949,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Furniture,Tables,254.526,1,0.4,-93.3262
1950,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Appliances,12.98,1,0,3.7642
1951,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Binders,26.432,8,0.2,8.9208
1952,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Technology,Phones,197.97,3,0,57.4113
1953,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Labels,18.9,6,0,9.072
1954,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Furniture,Chairs,1282.41,5,0.1,213.735
1955,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Art,4.92,3,0,2.214
1956,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Technology,Accessories,238,2,0,38.08
1957,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Technology,Accessories,167.97,3,0,40.3128
1958,Standard Class,AC-10615,Corporate,New York City,New York,10009,East,Office Supplies,Paper,17.12,4,0,7.704
3934,Standard Class,AW-10840,Consumer,Bakersfield,California,93309,West,Office Supplies,Art,9.4,5,0,2.726
3935,Standard Class,AW-10840,Consumer,Bakersfield,California,93309,West,Office Supplies,Labels,74,5,0,37
3936,Standard Class,AW-10840,Consumer,Bakersfield,California,93309,West,Technology,Phones,201.584,2,0.2,12.599
6680,Second Class,TB-21055,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Storage,10.9,1,0,2.834
6681,Second Class,TB-21055,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Paper,79.92,4,0,37.5624
6682,Second Class,TB-21055,Consumer,Meriden,Connecticut,6450,East,Office Supplies,Paper,146.82,3,0,73.41
